text,prediction
Mbona dem uku katikati ya miguu ukua black? Kuna sabuni anaeza tumia ama mafuta?,1
2024-04-20T06:48:01.311953Z,1
Why do I eat tissue too much I mean tishu ya choo😭 am serious btw i do eat and swallow,0
Ok swali yangu ni ety which contraceptive is good to use,0
Is there any future effect of p2,1
Is it normal to have nipple inwards???,1
Is it normal to love two men at the same time,1
can pregnancy test come out positive even if dem hana ball,1
After an abortion does one become infertile,0
Ni about sexuality. Mtu utadoo nini kama uko na sexuality different from the ordinary?,0
Me Sina courage ya KU approach dem wat can I do,1
how true is the pregnancy testing kit...can it be trusted?,0
am afraid to have sex coz am uncircumsed,0
I broke up with my patner under unclear circumstances..... have been trying to reach her but akishika she can't communicate to me well she is rude then anaend call ....but miminamtamani and have been stressed because of her ....I need help please if possible speak to her she needs to forgive me...her number is0115802576,0
2024-05-08T16:49:01.347098Z,1
Kufeel itchy,0
Is masturbating ok,0
Wazzi mm huwa mps zangu zinaruka sana juu smtz niko kwa risk sana,0
due,1
Life investment,1
Ok am searching for a girl,1
If I take alcohol after taking P2 itaaffect vile itawork ama Iko sawa?,0
Ni ukweli after ume deliver ni rahisi kupata bol,1
What are safe days if I may ask plus how does one go abt it,0
2024-01-01T12:33:01.325245Z,0
2023-11-18T12:59:01.263618Z,0
I feeling depressed can you advise please wazii I bathed using a soap that a man had used one hour before  am wondering if I used the same soap to wash my vagina could it cause pregnancy,1
How do I handle PCOS?,0
Unadvise aje mtu anataka kuhave sex mara ya kwanza,1
is it possible to get pregnant during your periods,0
Like nataka option 3 si 2,0
2023-12-15T06:08:01.303927Z,1
Umm so I haven't had my period since the last time which was January and it was very heavy. I'm just worried because I keep on having some abdominal pains and I did get spotting in Feb but not my period. I'm just worried what's wrong,1
How could one stop gaysim,0
Naeza shuka mimba nikiwa nause family planning,0
I'm stressed  I'm having a  blood streaked discharge with same crumps what can be the problem,0
How can I prevent from getting pregnant if my man doesn't want to use condom or cum out still he wants a child and I don't want and I can't use the contraceptive ndio in future nisikuwe na complications.What is the best advice for me,0
Is it normal that I have very tiny nipples?🥺,1
How do I know am ready for sex,0
Why do people have lower back pain during periods?,1
Nimepima sina bol shida inaweza kua gani aki,1
Anything kuhusu P2,0
What to do when your private parts are itching,0
"Hello Wazi,, How do someone deal with anxiety",1
Hata u have not answered my previous question,0
Me after nimekojoa naskia uchungu sana what can I do,1
Is it normal to have thanatophobia,0
2024-08-30T16:17:01.241029Z,0
"Nadate mtu young kunishinda na miaka mbili, itawork kweli",1
Mtu akipata periods anaweza kuwa pregnant ama after like two days after sex,0
How long should  a normal person last in bed during intercous,1
What is the safest way to increase the size of your penis,1
2024-01-07T17:58:01.388554Z,1
Knowledge about ovulation,1
Why am i horny 🤘 most of the time 😩😩,1
Why is it difficult for me to get a boyfriend,0
Hpe haionekani na watu wengine,0
Hello,1
ukishaloose mtoi .....discharge inakaa how long,0
Things to do with your boyfriend indoors,0
Is oral sex safer than penetrative sex?,0
How to approach a girl,1
How do I improve my bed time,0
Masturbating n baya ama,0
2024-11-22T08:14:01.466788Z,0
Is it normal kwa dem kumiss period zake,0
So a day after nilimaliza menses nikafanya ile kitu... alafu ilikua unprotected naweza pata ball??,0
self harm,0
What are some signs of two weeks pregnancy.,0
Nlikwa nataka kulearn more about sexual health and about my body,1
How about kaa ukona feelings za dame mwenzako,0
How can i satisfy my girl in bed,0
How can I make my girlfriend feel comfortable with me?,1
2024-05-07T16:34:01.178894Z,1
Can 3month injection back fire and you get pregnant,0
I used public toilet and now my private parts are itchy,0
What do I do ili ni cum faster kwa sex in 5 2 minutes,1
2023-12-18T04:47:01.423209Z,0
How can I build my relationship to be strong?,0
My question is kutuma nudes kwa boo is it okay ata kama ww hutaki but yy ndo ako interested nazo is it okay,1
"So i have this tu big bumps like two na ni painful hapa kwa vagina , , And i haven't had sex for a long time , , But then huwa inaappear after shaving ama after periods , , Could you help me with that please",1
"Hapo kwa emergency pill. I thought ni 72 hours.. does it not increase chances of failure ikiwa 120hours., , Next question isgive me more details about P2. It is that it only prevents pregancy before ovulation and is not effective after ovulation, , What are safe days?how fo they work?",0
2023-11-30T16:32:01.833937Z,1
2024-01-31T20:52:01.326069Z,1
What do I do if I really want to have sex na sina partner,1
My mubaba,0
"My boyfriend asks for sex as his birthday gift, what should I do",1
Which contraceptives are safest and birth control pills that won't have a later effect on someone,0
What causes low libido in gals,1
Nimesumbuliwana UTI for almost an year how can I get help,1
How can one curb and stop masturbating,1
How does this WAZZII help me,1
Is it advisable to get back with your ex who has slept with another guy?,0
Best contraceptive for young lady,1
How am I supposed to avoid being in a situation that I only thing that I might die soon,0
i took 3 month depo provera family planning injection then amonth later nikaanza kupata some irregular heartbeats are they related in any way can it be the root cause,1
How to deal with long distance relationship,1
Why does a girl change her body all over a period,0
"This was my question it's like hukuniuliza, tuseme for example I've been using depo for 3 months alafu iyo siku ya kurudi clinic narudi nadungwa.... then the same day after kudungwa nafanya sex.... will I get pregnant?if yes, how long should I wait to do?",1
Tampons ni nini?,1
I want to talk to an advisor,1
Naeza pata mpoa ako 18 to 20 yrs,1
Back to the chatbot,0
Does sex =relationship,0
What can I do to become wet while on family planning,1
3,1
issue,1
2024-03-12T17:34:01.259278Z,1
2023-11-14T19:04:01.279786Z,0
Why does the non hormonal IUD cause heavy periods,0
Yup!,1
Is it wrong to have a sexually relationship with you lecturer,0
Testing testing,0
Which type of questions should I ask,0
how do you view kenya,1
Is it normal mtu kutokwa whitish substance zenye zinakaa milk kwa matiti na ajawahi zaa,0
Unaezaje avoid mse ako toxic in a relationship,0
Why do people cheat for sex,0
My menses have missed this month and after using a strip to test if am pregnant it tested negative.... what's up,1
If agirl anasend beshte yake akuje akuchapie anakupenda na yeye ndio dem wako inamaanisha nini na mbona asikushow kuliko kutumana,1
2023-12-31T16:24:01.892991Z,1
Continue,0
2024-08-23T11:24:01.430299Z,1
Kama we are in love but Kuna time unafeel afraid,0
When is the right time to break my virginity,0
4,0
Shy to ask but does a big d*** cause pain during sex,1
i messed up with my one year girl....now she is giving me silent treatment.....and its a long distance relationship.....what should i do......she is a good person.....bt its nothing like cheating,0
Is it advisable to touch yourself,1
3,0
It's possible someone to heal from heartbreak yenye maybe ulikuwa una expect?,0
Ukiwa na discharge unakaa yellowish na inanuka vibaya shida inaeza kuwa nn,1
Is it bad so be in a relationship,1
When am having a walk na dem ndo nsikuwe idle tunafaa niongelee nini ndo asikuwe bored na mm,0
"Okay my last relationship failed and know I don't have anyone to share my feelings  ,thoughts, ideas... So can you connect me with a lady that will take care of my feelings please",0
"I have this boy,Ako na girlfriend so let's say mi ni side chick.Unfortunately I found out ni fuck boy,I wanted something serious with him but ananitext tu time anataka sex ,,please advice me nitafanya aje,,should I cut him off ama continue being a side chick",0
Yup!,0
2,1
You may help start skiing me questions,0
2023-11-18T10:04:01.443495Z,1
Iam married and every time we had sex with wife she will later complain that she feel pain,1
Dawa ya syphilis huwa gani,0
"Like Huyu dem ako na male besties,sijui kama ni healthy kwa hii relationship yetu?",0
"ᵃᵐ ᵖʳᵉᵍⁿᵃⁿᵗ ..ᵇᵘᵗ ⁱ ᶜᵃⁿᵗ ᵏᵉᵉᵖ ᵗʰᵉ ᵇᵃᵇʸ ˢⁱⁿᶜᵉ ᵇᵃᵈᵒ ⁿⁱᵏᵒ ˢʰᵘˡᵉ..., ʷʰᵃᵗˢ ᵗʰᵉ ᵇᵉˢᵗ ʷᵃʸ ᵒᶠ ᵃᵇᵒʳᵗⁱᵒⁿ ᵗʰᵃᵗ ⁱᵗˢ ⁿᵒᵗ ʳᵉᵃˡˢᵏʸ ᵃᵐ 2ʷᵉᵉᵏˢ ᵖʳᵉᵍⁿᵃⁿᵗ",1
when a girl musterbat what happen,0
Nini inaezafanya msee kukosa dem,0
Tell me about contraceptives,1
I have heard people  suckle 🍆 (penis) for women  and 🌺 (vulva)  for men. Is this a sex activity and can one transmit STI in the process.,0
2024-04-16T14:33:01.610183Z,0
I always have a lower abdominal pain after having sex with my partner what is always the problem ??,1
What should a man do to last long in bed?,0
Nkona Chali tumedate six months na mother yangu hajui ka tunadate bt unexpected amejua b4 nimshow na mother yangu anadai nisiende uko naeza Fanya nini,1
How to maintain a relationship for long without having insecurities about your partner,0
It's about my breast healthy,1
Which kind of meal should I need to make sure I'm perfect during sex time,0
Ukitumia ciprofloxacin tablets go drive out STI na Bado baadae upate discharge inatoka what does that mean,0
Nikitaka kueda date napaswa kutumia protection gani apart from p2 na cd,1
My question is how do you get rid of fishy smell down there permanently,1
2023-11-13T09:34:02.330325Z,0
I am a virgin and I'm really scared about having sex i don't know how to deal with it,1
What causes a missed period,1
Mbona alikuwa na second thoughts ya sisi kuhave sex baada ya yeye kukataa,0
Another Quiz ❓,0
I would like you to educate me more about how to have safe sex,1
👆🏾👆🏾,1
